# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.5,10.5,21.4,0.8,11.5
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.5,7.3,26.0,1.5,7.3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.2,17.0,25.7,12.9,13.3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.8,15.2,18.3,13.7,19.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.2,16.5,19.6,17.8,24.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.6,15.7,12.0,19.4,24.3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.8,18.3,6.5,21.6,24.7
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.5,20.7,13.1,21.0,21.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.5,16.7,23.7,21.9,18.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8,10.7,27.8,22.9,16.9
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.8,14.0,26.6,25.1,18.1
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.2,18.5,27.8,14.3,19.8
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.5,19.2,27.6,13.0,13.4
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.6,21.8,23.7,18.5,10.7
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.8,22.4,25.8,21.9,10.6
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.1,17.7,24.7,16.8,16.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.1,13.6,16.2,3.2,20.3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.9,17.2,14.1,6.8,19.6
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.5,22.3,19.9,14.3,19.8
