# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
nan,0.400,0.100,0.000,0.000,1.000,0.000,0.000,0.900,0.800
nan,0.000,0.000,7.100,0.000,0.000,0.200,0.000,6.100,0.000
nan,0.300,1.300,3.500,7.500,0.500,0.000,5.800,0.000,1.500
nan,3.200,0.000,3.900,0.000,0.000,0.000,1.800,0.000,0.000
nan,0.000,0.000,0.000,0.000,0.000,2.200,0.000,0.000,0.000
nan,0.000,0.000,0.300,0.000,0.000,0.000,1.000,0.000,3.600
nan,0.000,1.700,1.500,0.000,3.400,0.000,0.000,0.000,2.200
nan,7.300,0.000,5.500,7.800,0.000,1.100,0.100,0.000,4.100
nan,4.400,0.300,0.500,7.800,0.000,0.000,0.000,0.000,0.700
nan,0.000,6.000,3.300,7.800,0.000,0.100,1.900,0.000,2.100
nan,5.400,1.800,4.100,7.200,0.000,0.000,0.000,4.500,0.000
nan,0.000,1.000,0.000,7.500,1.600,0.000,1.700,0.700,7.200
nan,0.300,0.700,4.800,7.700,0.000,0.000,0.400,0.000,0.000
nan,0.000,3.600,0.000,1.000,0.000,0.000,1.400,0.000,0.000
nan,4.200,7.900,6.000,1.000,0.000,0.800,4.400,5.700,5.000
nan,0.000,3.300,0.000,3.600,0.000,7.700,8.100,0.800,0.200
nan,0.000,0.800,4.800,0.900,0.000,7.800,6.000,0.000,0.000
nan,0.100,0.000,2.200,0.000,0.000,0.100,8.000,0.000,3.000
nan,0.400,0.000,0.000,0.100,0.100,0.000,0.000,0.000,4.400
nan,0.100,0.000,0.400,0.000,0.000,0.000,0.700,0.100,0.000
nan,0.000,5.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000
nan,0.000,0.000,1.200,0.000,0.000,2.800,0.200,0.000,0.000
nan,8.400,0.000,8.400,0.000,0.000,0.600,0.300,0.000,0.100
nan,8.300,0.000,7.400,5.500,0.000,0.000,0.000,0.000,0.000
nan,0.000,5.100,4.800,3.700,0.000,0.000,0.000,0.000,0.000
nan,4.700,6.000,2.600,7.600,0.000,0.000,0.800,0.000,0.000
nan,2.900,0.200,0.000,0.000,3.300,0.000,0.000,0.200,3.100
nan,7.300,0.000,0.400,0.000,0.000,7.800,0.000,0.300,0.000
nan,8.700,0.000,3.300,1.700,0.000,8.700,0.100,0.000,0.000
nan,8.700,1.200,0.000,4.300,2.400,4.500,0.300,0.000,2.400
nan,5.600,0.000,1.200,2.500,2.600,0.000,4.300,4.400,6.600
nan,7.800,1.800,0.100,1.700,2.200,0.000,6.900,0.000,5.100
nan,8.200,0.000,0.500,0.600,2.600,0.000,7.200,0.000,0.000
nan,0.300,3.700,9.000,7.600,0.000,0.000,8.800,0.100,0.000
nan,0.200,1.700,4.000,0.100,2.700,0.400,8.700,0.000,0.800
nan,5.100,2.600,3.500,2.800,0.000,4.000,8.900,2.500,0.000
nan,0.000,0.000,1.600,2.300,0.000,6.200,8.700,4.200,5.800
nan,0.000,0.000,4.300,0.000,4.000,6.600,0.800,0.500,2.300
nan,0.000,1.600,7.200,0.100,0.900,1.800,6.800,3.900,3.700
nan,0.400,1.400,9.100,1.800,0.000,6.900,1.700,0.200,0.900
nan,0.000,5.000,9.000,1.400,0.000,0.000,6.800,5.500,0.000
nan,4.000,0.500,8.700,1.000,0.000,0.000,9.000,4.100,0.100
nan,0.700,0.000,8.900,2.100,0.000,0.000,9.000,0.000,1.000
nan,8.600,0.400,7.000,1.700,0.400,0.000,0.000,0.900,3.100
nan,0.000,0.500,0.000,5.800,1.400,0.000,0.000,2.600,6.400
nan,0.000,0.000,2.400,3.800,2.500,0.000,0.000,0.000,0.200
nan,2.400,9.500,9.500,0.000,4.400,0.000,3.700,0.000,0.000
nan,1.800,8.500,9.500,1.300,4.400,0.000,0.000,0.300,4.900
nan,1.200,9.400,9.000,5.700,0.000,0.000,0.000,0.000,4.000
nan,7.100,0.000,7.200,3.400,0.000,0.000,1.100,0.000,0.000
nan,6.700,7.500,7.100,0.000,2.900,0.000,3.000,4.700,2.300
nan,3.300,9.500,1.500,1.400,3.000,0.000,8.000,1.800,0.000
nan,0.000,5.400,2.900,0.000,0.300,9.400,8.900,2.100,5.300
nan,0.000,6.300,5.200,0.000,0.400,9.300,0.000,0.000,6.600
nan,2.400,4.500,10.000,0.000,2.700,9.400,0.000,0.300,10.000
nan,5.100,0.300,1.100,6.200,5.500,9.500,3.800,0.000,8.000
nan,0.000,0.000,6.800,0.000,1.400,9.100,0.600,0.000,7.700
nan,4.600,0.200,1.200,0.000,9.400,0.300,0.100,0.000,0.000
nan,0.100,2.200,6.700,0.000,1.400,6.900,0.000,0.000,2.500
nan,0.500,0.100,0.300,0.000,7.500,9.700,0.000,0.000,7.200
nan,4.000,1.700,0.000,0.000,1.400,10.100,0.000,9.800,0.500
nan,0.200,1.500,0.000,0.800,4.400,4.400,2.700,9.800,6.700
nan,0.000,7.900,3.200,2.400,5.700,9.600,0.000,10.400,1.300
nan,1.300,2.500,6.900,1.400,7.200,9.400,0.000,10.000,4.000
nan,0.800,4.600,10.400,0.000,1.000,5.300,5.200,6.900,4.700
nan,5.000,1.000,7.200,0.000,10.600,10.600,8.000,0.000,9.700
nan,3.600,3.300,0.000,0.200,6.100,10.300,0.100,8.300,9.800
nan,0.000,1.200,7.800,2.400,10.100,8.200,9.500,3.500,10.500
nan,3.700,3.500,9.100,0.000,4.300,0.600,4.100,2.600,10.500
nan,0.000,8.900,1.100,1.600,0.000,0.000,0.000,0.100,10.700
nan,4.400,10.800,1.800,0.200,0.400,9.100,0.000,0.000,10.600
nan,5.600,10.700,1.200,3.100,0.000,0.200,0.000,0.000,10.600
nan,10.700,6.000,0.000,0.600,0.000,3.800,1.900,4.700,10.400
nan,0.000,10.200,3.900,0.000,0.600,10.500,10.600,6.000,0.000
nan,0.300,10.100,0.900,0.200,1.000,0.000,10.800,9.800,0.000
nan,0.100,0.000,0.300,1.400,4.800,0.000,8.300,4.400,6.700
nan,1.200,0.000,5.500,10.000,8.900,0.000,8.300,0.000,5.800
nan,11.100,0.000,3.100,3.200,4.000,5.600,3.200,1.100,0.200
nan,11.100,1.000,1.300,4.700,1.700,10.400,10.800,3.000,10.600
nan,3.900,4.600,0.000,11.100,2.000,11.100,11.200,0.100,8.600
nan,0.000,0.000,1.200,4.700,2.000,11.100,10.900,5.600,1.300
nan,7.600,1.700,0.000,0.000,10.300,10.800,10.700,2.300,0.000
nan,8.000,0.200,6.100,2.400,11.100,10.300,7.300,3.900,3.300
nan,0.700,8.900,3.700,0.400,10.000,10.600,11.100,0.000,3.400
nan,0.200,10.900,0.700,0.100,7.500,0.300,11.400,0.000,8.500
nan,5.400,11.200,1.100,0.800,4.200,4.500,10.500,1.900,10.400
nan,0.000,10.500,8.800,0.000,1.300,5.100,10.000,7.100,9.800
nan,1.700,4.800,7.600,0.000,2.500,8.500,3.900,3.900,11.400
nan,0.000,10.700,10.700,6.400,5.700,4.000,0.100,0.500,11.000
nan,6.900,5.100,3.900,10.100,4.800,2.300,0.500,0.800,1.300
nan,6.200,7.800,5.800,9.000,0.100,1.500,11.400,2.900,8.900
nan,6.300,8.700,3.100,11.700,9.200,11.500,8.800,2.000,8.700
nan,3.000,6.400,0.900,10.200,5.600,10.400,8.100,0.300,5.500
nan,3.700,5.700,0.200,9.100,0.500,0.300,2.200,3.500,7.600
nan,0.000,11.700,3.300,6.900,1.400,8.100,0.000,0.000,0.200
nan,10.500,11.400,5.300,7.300,12.000,4.200,0.000,0.000,3.900
nan,12.000,10.000,2.900,8.700,12.100,11.300,0.500,0.400,8.900
nan,12.200,12.300,6.600,8.000,11.400,12.100,5.100,6.700,1.300
nan,2.000,11.800,3.400,12.000,4.600,11.800,2.600,2.900,4.900
nan,0.000,11.700,0.000,12.300,4.600,11.900,4.600,0.700,0.000
nan,1.900,12.200,4.400,12.500,4.900,10.300,0.000,0.300,2.600
nan,0.000,12.500,6.900,11.500,0.300,3.500,4.600,4.900,5.700
nan,0.600,12.600,8.200,12.000,0.100,0.100,6.700,3.600,7.400
nan,0.100,12.800,6.200,11.500,1.300,8.900,1.400,7.800,3.400
nan,4.300,12.900,0.100,11.800,0.000,4.200,0.000,12.300,0.000
nan,2.600,12.900,5.600,8.900,5.600,3.400,1.600,6.600,6.600
nan,1.900,12.400,5.600,0.000,12.800,9.600,3.000,8.700,11.500
nan,6.400,5.200,7.600,0.900,7.000,12.800,0.200,7.800,0.600
nan,7.100,12.900,0.000,12.900,11.600,12.900,8.600,0.000,10.800
nan,8.200,12.800,10.300,11.200,10.300,13.000,2.600,0.000,8.900
nan,12.500,11.700,3.200,11.500,8.700,12.800,3.900,8.000,8.100
nan,5.200,13.200,0.100,11.300,13.200,12.800,2.900,0.700,6.700
nan,10.100,12.900,5.500,4.200,13.300,12.500,4.600,9.200,12.100
nan,13.200,2.000,4.700,11.500,13.300,10.800,1.700,12.100,11.700
nan,6.800,12.200,7.100,12.700,12.500,9.600,11.200,12.900,12.100
nan,1.300,13.400,9.600,8.400,6.900,4.100,11.000,10.100,8.900
nan,0.000,13.600,12.700,7.400,9.400,0.800,10.400,0.200,0.000
nan,0.000,13.500,8.900,3.500,13.400,8.500,13.200,0.000,0.000
nan,4.800,13.200,2.300,0.000,13.400,10.300,0.500,0.000,2.800
nan,7.500,13.900,10.000,2.000,4.000,7.300,12.800,0.700,4.300
nan,8.400,14.000,8.300,6.400,1.400,6.900,12.700,6.700,4.000
nan,11.200,14.100,8.300,8.300,0.000,4.800,11.800,0.800,0.100
nan,13.500,11.300,12.000,12.000,2.100,0.300,8.700,0.100,0.000
nan,13.000,9.300,10.700,4.900,0.100,9.900,13.300,1.700,11.300
nan,12.400,0.100,8.600,3.500,0.100,13.500,1.500,9.100,13.600
nan,11.600,4.200,8.100,0.100,0.000,12.700,0.400,4.400,7.900
nan,12.300,0.800,14.100,13.800,0.300,14.100,4.900,2.500,3.800
nan,11.900,4.000,14.400,5.700,6.300,14.200,10.500,10.400,4.100
nan,11.100,0.000,14.300,9.100,7.500,14.000,3.600,2.600,5.100
nan,6.800,8.100,14.500,9.200,0.300,11.500,12.900,0.400,2.700
nan,13.800,4.200,13.400,3.300,5.200,9.600,12.500,2.800,5.900
nan,13.400,8.300,14.300,1.000,4.500,2.900,2.900,2.300,5.300
nan,3.000,11.800,13.100,0.100,0.500,12.600,10.600,0.200,3.000
nan,4.100,10.500,13.100,0.000,0.000,3.700,14.000,9.600,6.100
nan,11.200,0.800,7.100,3.000,0.100,5.600,6.800,8.700,2.200
