# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0.300,0.200,0.800,0.600,0.000,0.000,1.600,0.000,0.000,2.900
0.500,0.000,0.000,0.000,1.900,0.100,1.000,0.000,0.000,0.000
0.000,0.000,1.400,0.000,0.800,0.000,3.300,1.300,0.000,1.400
0.000,0.000,0.000,1.300,0.000,1.400,0.200,0.500,0.000,0.000
0.900,0.000,0.000,0.400,3.500,0.100,5.500,0.300,0.000,0.000
2.800,0.000,0.000,0.000,7.000,0.000,0.000,5.200,0.000,0.000
0.000,0.000,1.500,1.000,1.000,1.100,0.000,0.000,0.000,4.100
2.800,2.100,0.000,2.800,0.000,0.000,3.600,0.200,0.000,0.900
1.900,7.000,0.000,2.000,0.900,0.000,0.300,0.000,0.000,0.300
5.100,6.200,1.500,2.700,1.900,0.000,6.600,2.700,0.000,0.200
0.000,5.000,0.000,1.300,6.800,0.000,1.200,0.000,0.800,4.400
0.000,0.100,2.000,2.300,6.900,0.000,0.100,0.000,4.000,3.800
0.300,0.000,0.000,7.200,0.000,0.000,0.000,0.400,0.500,0.000
0.400,7.200,3.900,2.400,0.000,0.000,0.000,6.700,0.000,0.200
0.100,7.200,6.100,1.500,0.000,0.000,1.700,6.500,3.600,0.000
7.300,7.500,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000
1.000,1.500,2.400,3.800,1.300,0.000,6.800,0.000,0.000,1.100
0.000,0.000,0.000,0.300,1.300,0.000,0.300,5.500,0.000,2.900
2.700,0.000,1.300,0.000,2.700,0.000,1.500,0.000,0.000,0.000
0.000,0.000,0.400,0.000,2.900,0.000,0.000,0.100,0.500,0.000
2.600,0.000,0.700,0.000,3.800,0.000,0.000,0.000,0.000,0.000
3.700,7.900,0.700,2.300,6.400,0.000,0.000,0.000,0.000,0.000
4.400,7.700,6.200,2.200,0.600,0.000,0.000,0.200,0.000,0.000
1.000,5.800,0.400,0.000,1.700,0.000,0.000,0.000,0.000,0.000
0.000,1.900,4.200,6.900,6.700,0.600,0.300,0.000,6.900,0.100
6.200,5.100,0.000,0.100,0.000,7.200,0.000,7.700,3.500,0.000
0.200,7.200,4.500,0.000,0.000,0.000,1.200,0.000,0.000,3.600
1.000,7.500,0.000,0.000,0.000,0.200,4.400,0.000,3.000,4.500
0.000,6.900,1.900,0.200,0.000,0.000,7.500,0.000,0.600,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.200,2.200
0.000,2.400,3.100,1.300,0.000,0.000,0.000,7.400,0.700,1.600
8.300,0.000,4.500,1.500,0.000,2.800,2.300,8.000,0.000,0.100
0.000,0.000,0.000,2.000,0.000,0.000,0.000,7.700,1.400,0.000
