# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
nan,nan,nan,nan,25.9,29.4,22.2,14.8,14.8,11.1,nan,18.3,nan,14.8,37.0
nan,nan,nan,nan,25.9,33.5,14.8,25.9,22.2,22.2,nan,29.4,20.6,22.2,31.7
nan,nan,nan,nan,14.8,33.5,37.0,11.1,18.3,29.4,nan,37.0,18.3,22.2,25.9
nan,nan,nan,nan,33.5,18.3,14.8,25.9,29.4,18.3,nan,37.0,nan,11.1,25.9
nan,nan,nan,nan,18.3,11.1,7.6,22.2,18.3,14.8,nan,18.3,48.2,18.3,25.9
nan,nan,nan,nan,37.0,14.8,18.3,37.0,25.9,22.2,37.0,22.2,74.1,18.3,33.5
nan,nan,nan,nan,25.9,22.2,18.3,63.0,33.5,14.8,33.5,44.6,29.4,11.1,37.0
nan,nan,nan,nan,55.4,29.4,11.1,14.8,18.3,14.8,25.9,29.4,37.0,25.9,24.1
nan,nan,nan,nan,44.3,22.2,14.8,14.8,11.1,11.1,37.0,25.9,25.9,37.0,37.0
nan,nan,nan,nan,18.3,22.2,11.1,18.3,37.0,37.0,33.5,14.8,37.0,14.8,40.7
nan,nan,nan,nan,14.8,22.2,11.1,14.8,18.3,18.3,25.9,25.9,55.4,25.9,18.3
nan,nan,nan,nan,25.9,14.8,18.3,22.2,25.9,37.0,37.0,33.5,22.2,33.5,25.9
nan,nan,nan,nan,22.2,22.2,14.8,25.9,18.3,29.4,25.9,37.0,18.3,37.0,24.1
nan,nan,nan,nan,25.9,25.9,18.3,29.4,25.9,14.8,11.1,33.5,37.0,37.0,40.7
nan,nan,nan,nan,18.3,25.9,25.9,29.4,14.8,22.2,11.1,11.1,11.1,22.2,37.0
nan,nan,nan,nan,37.0,37.0,29.4,18.3,18.3,25.9,25.9,44.6,29.4,29.4,33.5
nan,nan,nan,nan,18.3,33.5,14.8,29.4,14.8,33.5,14.8,63.0,51.9,37.0,25.9
nan,nan,nan,nan,18.3,55.4,11.1,25.9,37.0,25.9,22.2,44.6,55.4,44.6,25.9
nan,nan,nan,nan,29.4,55.4,7.6,25.9,33.5,18.3,18.3,22.2,37.0,25.9,35.2
nan,nan,nan,nan,18.3,37.0,14.8,18.3,18.3,37.0,14.8,25.9,18.3,22.2,13.0
nan,nan,nan,nan,18.3,22.2,37.0,44.3,25.9,44.6,18.3,13.0,18.3,37.0,25.9
nan,nan,nan,nan,18.3,44.3,55.4,25.9,25.9,11.1,11.1,29.4,14.8,44.6,14.8
nan,nan,nan,nan,25.9,44.3,55.4,33.5,7.6,11.1,29.4,14.8,33.5,22.2,37.0
nan,nan,nan,nan,18.3,18.3,14.8,29.4,44.3,55.4,44.6,11.1,18.3,18.3,48.2
nan,nan,nan,nan,48.2,14.8,25.9,111.1,48.2,66.5,37.0,24.1,22.2,22.2,37.0
nan,nan,nan,nan,55.4,14.8,11.1,74.1,55.4,66.5,22.2,29.4,29.4,14.8,40.7
nan,nan,nan,nan,25.9,37.0,29.4,37.0,37.0,25.9,18.3,25.9,11.1,11.1,18.3
nan,nan,nan,nan,44.3,37.0,40.7,33.5,22.2,33.5,29.4,29.4,11.1,18.3,13.0
