# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
nan,nan,2.000,0.700,0.000,2.000,4.700,1.100,2.500,2.400
nan,nan,0.000,0.500,6.900,0.000,4.300,3.400,4.600,0.200
nan,nan,0.000,0.200,0.000,1.800,1.400,0.000,1.600,0.600
nan,nan,0.800,0.000,0.000,0.300,0.000,2.400,0.000,2.900
nan,nan,0.000,0.000,5.300,0.000,1.400,0.600,0.000,5.100
nan,nan,0.000,2.500,7.400,0.000,0.000,3.900,0.000,0.300
nan,nan,0.000,1.900,0.600,0.000,0.000,0.400,0.000,1.400
nan,nan,1.000,0.800,5.100,3.900,0.000,3.200,0.000,3.300
nan,nan,2.600,1.000,0.000,0.000,5.400,0.000,0.200,0.100
nan,nan,0.000,0.500,7.300,0.000,3.100,1.300,0.200,1.800
nan,nan,0.000,0.000,4.500,0.100,0.000,0.100,1.200,0.200
nan,nan,0.100,0.400,2.100,0.000,0.000,1.000,4.200,4.800
nan,nan,3.100,0.100,0.000,0.000,0.000,3.200,1.100,2.100
nan,nan,5.300,1.600,0.000,0.000,0.000,0.800,3.400,1.200
nan,nan,3.000,0.000,2.000,0.000,0.000,4.600,1.100,1.200
nan,nan,0.000,1.600,0.200,0.000,5.400,0.000,1.900,0.000
nan,nan,0.000,0.000,0.000,0.000,0.000,6.400,2.700,0.000
nan,nan,0.100,0.000,0.000,0.000,0.000,0.000,0.300,0.200
nan,nan,0.000,0.000,0.000,0.000,4.700,1.300,0.000,0.000
nan,nan,1.800,0.000,1.600,0.000,7.500,1.800,0.200,0.000
nan,nan,1.200,0.000,1.600,0.000,2.300,1.100,0.000,0.000
nan,nan,4.600,5.500,0.200,0.000,0.000,0.000,0.000,0.000
nan,nan,3.900,0.000,0.000,0.000,0.400,1.800,4.300,0.000
nan,nan,1.900,0.000,1.700,0.000,0.400,4.600,0.000,0.000
nan,nan,1.000,0.700,4.000,5.700,2.100,0.000,3.200,0.000
nan,nan,0.000,0.300,6.100,7.800,0.000,0.000,0.000,0.000
nan,nan,0.300,0.200,0.000,0.000,2.100,3.800,0.000,6.000
nan,nan,0.000,0.000,0.000,3.400,8.300,1.000,5.100,7.200
nan,nan,3.900,1.000,2.800,0.700,1.200,0.000,1.400,0.000
nan,nan,3.000,0.500,4.400,3.800,7.600,5.700,1.600,4.700
nan,nan,0.000,0.000,4.500,0.200,0.000,7.800,0.900,2.000
nan,nan,0.000,0.800,4.600,0.200,0.000,8.500,0.000,0.000
nan,nan,0.300,3.500,0.000,0.000,0.000,8.500,5.600,5.900
nan,nan,4.300,1.300,0.000,5.900,7.000,2.800,0.100,8.000
nan,nan,3.600,0.000,0.000,0.000,0.000,1.700,6.900,4.100
nan,nan,3.300,0.000,0.000,0.000,0.000,4.500,0.200,4.000
nan,nan,2.400,1.700,2.600,0.000,0.000,8.200,4.300,0.900
nan,nan,3.000,3.300,0.400,0.800,0.000,6.600,4.500,0.100
nan,nan,1.200,5.300,6.900,0.000,8.100,1.200,1.300,0.000
nan,nan,1.000,8.700,0.000,0.300,2.500,4.400,3.600,0.900
nan,nan,0.100,8.100,0.000,0.100,0.000,7.700,0.800,0.000
nan,nan,0.000,8.600,1.300,2.200,5.100,0.000,8.300,3.300
