# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
nan,nan,31.9,30.2,22.0,14.8,30.2,39.3,22.4,22.4,28.9,27.2,24.6,19.6,15.0
14.8,22.2,20.7,20.7,12.0,14.3,31.7,27.8,24.3,12.4,36.3,20.6,19.4,33.3,21.5
38.0,23.5,27.8,30.0,11.7,19.4,54.8,27.2,24.8,14.1,27.2,9.8,32.6,27.2,36.5
25.4,7.8,17.0,13.0,14.4,12.6,38.5,30.6,25.4,19.6,9.8,11.5,15.9,17.8,25.2
13.9,9.3,6.5,14.8,27.8,12.0,20.9,10.2,24.1,48.3,28.7,31.3,19.4,8.9,25.2
20.7,nan,6.5,25.9,42.6,9.3,28.3,19.1,9.3,25.6,32.4,32.0,31.9,21.3,11.3
12.6,6.3,7.4,29.1,28.7,13.5,16.5,6.9,6.1,36.5,50.6,28.3,27.4,13.3,10.7
5.6,10.2,27.8,36.1,18.9,16.1,14.6,11.5,16.7,23.3,55.9,15.9,29.1,16.5,20.4
2.8,19.4,56.3,37.0,11.1,14.4,11.9,nan,12.8,13.7,54.6,17.4,23.5,45.2,16.3
15.4,nan,42.6,22.2,33.7,37.4,23.2,0.4,7.6,24.1,18.3,16.1,22.0,35.7,23.0
14.8,6.9,15.7,18.9,45.7,17.0,19.4,17.0,4.8,14.6,24.1,35.6,16.9,35.2,10.6
5.2,15.2,8.3,17.6,64.3,23.5,19.1,19.6,8.3,20.0,27.0,46.5,39.6,45.6,31.1
5.2,nan,31.9,13.0,46.7,20.4,30.0,7.6,10.0,6.9,28.0,47.4,10.0,27.8,46.7
40.7,nan,30.0,25.4,44.3,25.4,45.9,8.0,21.7,19.1,27.8,21.7,6.3,27.4,46.1
53.5,7.8,34.1,15.7,nan,39.3,40.0,25.4,18.5,16.1,34.3,39.4,24.4,21.1,38.5
30.9,nan,10.2,46.7,nan,17.0,31.7,23.9,35.2,7.8,8.3,41.5,23.5,14.6,31.9
nan,13.9,15.7,61.5,nan,20.4,30.2,10.7,nan,34.4,15.7,18.9,26.3,11.7,33.2
28.7,nan,24.4,65.2,nan,15.7,17.8,14.8,nan,39.3,7.6,8.1,32.4,18.0,34.4
26.3,27.8,18.9,58.3,nan,25.4,23.2,26.7,nan,52.6,9.4,7.4,24.6,5.0,31.9
31.5,nan,3.1,52.2,nan,29.1,19.3,18.3,nan,39.6,6.1,21.5,37.4,7.6,21.3
16.1,nan,7.4,35.6,nan,10.2,8.7,15.6,nan,40.9,15.9,7.8,38.0,6.1,22.2
nan,nan,28.2,48.5,nan,10.2,5.7,19.4,nan,26.9,22.8,8.9,29.8,3.0,15.9
31.3,14.8,31.3,30.2,nan,14.4,18.1,24.3,nan,24.8,28.2,10.2,28.9,0.2,31.1
34.6,25.9,7.2,23.5,nan,30.9,28.2,30.2,nan,67.4,20.9,10.4,18.3,0.0,30.0
27.8,13.5,12.4,23.2,nan,43.9,34.6,35.9,nan,30.7,7.6,20.0,6.3,0.0,32.4
25.4,22.8,nan,12.4,nan,51.3,19.6,28.2,nan,56.5,10.9,22.4,13.3,1.9,26.5
11.5,32.4,nan,8.9,nan,nan,14.4,21.5,nan,37.8,27.4,12.8,12.0,26.9,11.1
31.5,42.0,8.7,14.4,nan,nan,34.8,24.4,nan,52.6,31.3,10.7,36.7,33.9,50.2
39.3,nan,20.9,14.4,nan,47.2,41.3,54.1,nan,48.3,18.7,9.8,20.7,27.2,28.0
12.6,12.0,46.7,28.7,nan,48.9,50.7,35.4,nan,25.9,33.2,20.2,35.2,17.6,10.0
8.3,21.9,32.4,37.6,nan,50.9,46.1,13.5,27.4,37.2,46.7,30.0,43.5,22.0,6.7
34.3,31.1,30.6,28.2,nan,nan,8.3,12.2,26.9,33.9,20.4,29.3,57.2,24.1,35.0
11.5,12.0,33.7,11.1,nan,nan,11.5,5.6,39.3,21.3,19.3,20.6,36.1,23.7,39.1
56.9,19.3,16.7,3.1,nan,nan,5.4,18.1,41.9,53.9,45.7,11.5,39.3,nan,46.3
59.6,nan,35.0,10.6,nan,nan,27.4,16.7,38.2,46.5,31.7,11.9,20.4,nan,54.8
28.7,nan,37.4,10.2,nan,nan,27.4,48.9,14.4,48.9,5.7,23.7,21.9,nan,36.1
14.3,18.0,65.6,11.1,nan,nan,36.7,30.0,15.2,40.0,34.6,6.9,15.9,25.9,41.7
8.3,nan,75.0,19.4,nan,13.3,32.4,41.3,6.7,39.8,19.6,9.6,10.9,35.9,35.7
23.2,10.6,51.3,30.6,nan,14.3,53.9,51.1,20.2,54.3,11.7,19.6,24.4,20.9,36.9
