# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
nan,-1.0,1.0,-6.0,-8.0,-10.0,-1.0,6.0,-4.0,-1.0,-6.4,-3.2,-2.0,-19.1,3.1
nan,9.0,-4.0,-13.0,-1.0,-13.0,-6.0,-4.0,-12.0,-7.0,0.5,-2.3,6.3,-20.5,1.3
nan,6.0,-3.0,-13.0,2.0,-14.0,-4.0,-8.0,-12.0,-14.0,2.0,-1.9,3.5,-15.8,-3.7
nan,5.0,4.0,-5.0,-1.0,-14.0,-2.0,-3.0,-8.0,-5.0,-5.6,-1.1,-6.6,-16.3,-1.2
nan,0.0,8.0,3.0,-6.0,-14.0,-6.0,-3.0,-7.0,-9.0,-10.3,-5.3,-9.0,-11.5,-0.8
nan,1.0,4.0,8.0,-2.0,-14.0,-4.0,2.0,-2.0,-21.0,-5.8,-4.5,-13.0,-19.7,0.0
nan,0.0,2.0,16.0,-1.0,-11.0,-1.0,3.0,-8.0,-20.0,-13.2,-0.4,-17.7,-12.0,10.1
nan,4.0,-1.0,13.0,-6.0,-13.0,-9.0,-1.0,-6.0,-8.0,-16.6,7.5,-15.9,1.3,7.4
nan,6.0,1.0,0.0,-7.0,-14.0,-13.0,0.0,3.0,-4.0,-9.6,2.5,-6.1,0.0,-1.3
nan,3.0,-6.0,1.0,-1.0,-20.0,-2.0,-2.0,4.0,1.0,-14.6,-12.2,2.6,2.5,-6.3
nan,4.0,0.0,2.0,-4.0,-10.0,-6.0,4.0,12.0,3.0,-4.8,-12.0,-1.3,11.7,-6.4
nan,3.0,8.0,-3.0,-5.0,-8.0,-9.0,-8.0,11.0,-2.0,-1.7,-6.0,1.7,-9.3,-1.5
nan,1.0,2.0,-1.0,-7.0,-9.0,-13.0,-9.0,-3.0,7.0,-7.0,-11.2,-1.3,-9.1,-0.1
nan,-2.0,4.0,-4.0,-9.0,-2.0,-6.0,-11.0,-7.0,-3.0,-8.2,-0.9,0.0,-13.6,-4.8
nan,-3.0,-1.0,-9.0,-18.0,3.0,0.0,-7.0,-6.0,-4.0,-3.7,3.2,0.7,-8.0,-0.5
nan,3.0,-7.0,-4.0,-19.0,1.0,-4.0,1.0,-3.0,-6.0,-5.0,-1.5,3.1,-21.6,1.2
nan,-1.0,-6.0,-1.0,-11.0,2.0,-4.0,-1.0,-3.0,-8.0,0.5,-10.5,6.5,-17.3,2.8
nan,-1.0,-2.0,-7.0,-1.0,-1.0,2.0,-7.0,-6.0,-8.0,1.0,-14.3,3.7,-12.9,0.0
nan,3.0,-3.0,-13.0,-11.0,-1.0,-1.0,-2.0,2.0,-4.0,-1.7,-13.0,3.6,-7.2,-2.2
nan,11.0,-4.0,-15.0,-9.0,2.0,-5.0,-8.0,-2.0,-2.0,-2.6,-8.4,8.5,-1.0,-9.3
nan,3.0,-1.0,-11.0,-12.0,3.0,-17.0,-4.0,-7.0,-10.0,-1.6,-10.9,10.0,4.6,-12.8
nan,0.0,-1.0,-4.0,-4.0,1.0,-14.0,-3.0,-11.0,-14.0,-4.4,-4.2,8.1,9.7,-5.3
nan,0.0,-1.0,-12.0,0.0,3.0,-5.0,6.0,-10.0,-16.0,-1.0,-7.1,4.8,1.0,-2.2
nan,-2.0,-1.0,-14.0,-9.0,6.0,-2.0,-3.0,-8.0,-17.0,-4.5,-9.1,4.4,0.0,-6.5
nan,-1.0,-3.0,-16.0,-11.0,0.0,-3.0,-2.0,-4.0,-4.0,3.0,-0.5,4.6,-3.0,-11.6
nan,-5.0,-6.0,-4.0,-8.0,-5.0,-3.0,1.0,-5.0,-7.0,-2.4,0.6,0.3,2.5,-3.8
nan,2.0,1.0,-6.0,-7.0,-7.0,-6.0,2.0,-4.0,-12.0,-0.6,-0.5,-1.1,5.9,-5.9
nan,7.0,-11.0,-2.0,-10.0,-7.0,-3.0,1.0,3.0,-16.0,-4.0,-1.6,-3.4,-3.3,-4.1
nan,11.0,-11.0,0.0,-11.0,-9.0,0.0,0.0,12.0,-15.0,3.1,-3.5,-0.9,-0.8,-11.3
