# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0.000,0.600,1.300,0.000,0.000,0.000,1.600,0.000,0.000,0.000
0.300,0.000,0.300,0.000,1.300,0.000,0.800,0.000,0.000,0.000
0.300,0.000,1.900,0.000,0.500,0.000,2.600,2.700,0.000,2.900
0.000,0.000,0.900,0.500,0.000,0.000,0.200,1.000,0.000,0.500
0.600,0.000,0.100,0.200,4.800,1.900,5.900,1.100,0.000,0.000
1.600,0.000,0.000,0.000,6.200,0.000,0.000,0.200,0.000,0.100
0.000,0.000,0.800,1.000,1.700,0.000,0.000,0.000,0.000,5.800
3.400,3.500,0.200,3.900,0.000,0.000,3.100,0.000,0.000,1.200
2.700,6.600,0.300,2.600,1.700,0.000,0.000,0.000,0.000,0.000
3.600,6.500,0.300,3.600,0.100,0.000,7.000,1.100,0.000,0.800
0.000,5.600,0.000,1.000,7.000,0.000,0.000,0.000,3.300,5.600
0.000,1.300,3.300,0.600,7.100,0.600,0.100,0.000,1.000,5.100
1.300,0.000,0.000,7.500,0.300,0.000,0.000,0.300,1.400,0.200
2.800,6.800,2.300,3.500,2.200,0.000,0.000,6.300,1.300,2.200
0.000,7.100,5.600,4.200,0.000,0.000,2.600,7.000,0.400,0.000
7.600,7.100,0.700,0.000,0.000,0.000,3.900,0.000,0.000,0.000
1.200,3.200,2.200,3.000,1.300,0.000,6.900,0.000,0.000,0.300
0.000,0.000,0.000,0.300,3.400,0.000,1.100,5.300,0.000,3.600
2.000,0.000,1.600,0.000,3.800,0.000,0.600,0.000,0.100,0.000
0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.500,0.000
3.400,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.800,7.900,0.600,0.200,7.200,0.000,3.400,0.100,0.000,0.000
4.300,7.700,7.300,3.800,1.400,0.000,0.000,0.000,0.000,0.000
0.800,6.000,0.000,0.000,2.100,0.000,0.000,0.000,0.000,0.000
1.300,2.500,4.400,7.400,6.800,2.600,0.300,0.000,5.200,3.100
7.000,5.900,0.300,0.600,0.000,6.700,0.000,7.700,0.100,3.500
0.100,7.000,6.500,0.000,0.000,0.200,0.600,0.000,0.000,0.700
1.500,7.500,0.000,0.000,0.000,0.400,5.400,0.000,2.400,2.700
0.000,6.500,0.900,0.000,0.000,0.000,7.800,0.300,0.100,0.000
0.000,0.000,0.000,0.000,0.000,0.200,0.000,7.200,0.300,2.400
0.000,nan,3.300,2.400,0.400,0.600,0.000,7.700,1.000,2.400
8.500,0.000,5.300,0.500,0.000,2.500,0.400,8.100,0.000,3.200
0.000,0.000,0.000,2.300,0.000,0.000,0.000,8.100,0.200,0.000
1.700,0.000,4.300,7.600,0.000,6.100,0.000,4.800,1.400,0.000
0.000,2.900,0.400,6.700,0.000,0.000,0.000,5.400,0.600,4.800
8.700,2.200,0.100,3.900,2.500,5.300,0.000,6.700,1.900,6.600
8.000,2.000,1.200,0.400,1.400,0.000,0.000,8.300,8.200,6.500
8.100,0.000,6.300,5.300,0.000,0.800,3.300,2.600,0.900,0.300
6.000,0.100,0.000,0.600,1.200,0.000,5.000,7.900,0.000,1.700
4.800,0.900,0.100,6.500,3.100,3.100,7.500,0.800,1.100,7.300
0.000,0.000,0.000,8.400,0.000,0.000,0.900,7.700,3.200,6.700
5.600,0.000,0.000,8.500,0.300,0.000,1.500,4.400,2.700,0.200
0.000,3.200,2.400,0.000,0.200,0.000,4.200,2.200,6.000,5.900
0.000,2.300,0.000,4.800,2.500,0.000,0.000,0.000,0.000,4.400
0.000,6.300,4.700,0.000,2.800,0.000,0.000,0.000,2.700,6.200
0.000,0.900,0.000,8.900,0.000,2.200,0.100,6.700,0.000,0.000
0.100,0.900,0.300,6.000,0.000,0.100,4.600,6.700,0.000,5.700
0.200,1.600,7.800,4.200,7.100,7.900,0.000,1.400,0.000,6.200
3.000,4.700,8.300,0.000,1.300,0.100,0.000,0.500,0.000,3.000
0.000,2.300,0.000,0.000,0.100,0.200,0.100,0.700,0.000,0.200
0.100,0.000,1.100,5.500,0.000,6.700,6.200,8.300,0.000,3.300
3.000,0.000,4.900,1.200,0.000,3.800,4.600,0.000,3.000,0.900
2.200,0.000,2.800,0.000,0.000,1.200,9.300,1.600,1.400,7.000
0.000,5.500,0.000,5.100,0.000,0.000,9.300,1.100,0.000,9.400
1.600,8.000,5.900,6.500,0.000,0.000,3.900,0.000,0.000,9.400
0.000,0.000,0.700,5.200,0.000,7.800,9.100,3.900,0.000,9.000
0.000,1.200,0.000,0.300,0.600,0.300,9.700,6.200,0.000,0.600
5.400,nan,1.600,0.900,1.100,1.200,4.200,2.400,0.000,0.600
4.600,nan,1.200,4.000,0.000,0.900,9.500,0.000,0.000,1.000
2.500,nan,1.400,0.300,0.400,1.600,9.400,0.000,3.000,7.300
3.300,3.600,0.300,2.100,0.000,4.900,8.000,0.000,8.900,2.600
0.000,2.500,0.000,2.200,4.000,3.200,10.000,5.800,1.800,8.300
2.400,6.600,8.200,1.800,2.600,4.400,7.000,0.000,10.000,0.900
3.200,nan,0.500,9.400,0.000,4.800,2.000,5.800,10.200,1.300
3.200,nan,1.600,0.000,0.000,6.500,10.000,9.500,9.400,2.500
0.500,1.300,0.000,0.100,0.000,9.400,10.400,4.800,1.100,4.400
0.600,8.100,0.100,1.500,0.000,2.000,10.500,2.900,0.000,10.200
0.200,0.000,5.400,3.000,5.100,8.400,4.600,7.500,0.000,9.900
11.100,0.000,5.400,9.600,0.000,8.000,4.200,0.500,0.000,10.400
0.000,0.000,10.300,4.600,1.800,0.000,1.800,0.000,0.300,7.100
0.200,1.700,11.000,2.200,0.100,0.000,7.500,0.000,1.900,10.600
4.100,5.200,8.400,3.300,0.300,0.100,5.800,0.000,9.700,10.600
4.800,6.500,7.600,2.200,2.400,0.200,0.000,0.000,0.800,10.400
1.000,0.300,9.800,3.200,0.000,1.800,0.100,4.800,8.300,3.800
