# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
1.300,0.000,1.900,0.600,1.600,0.200,4.200,0.000,0.000,4.500
0.800,0.000,0.600,0.000,4.400,0.100,0.900,0.000,0.100,0.300
0.200,0.000,0.400,0.000,0.200,0.100,0.000,0.000,0.000,0.100
0.000,0.000,0.000,0.000,0.000,1.400,0.000,1.000,0.000,1.900
0.000,0.000,0.000,0.000,3.400,0.000,5.100,0.100,0.000,3.000
3.700,0.000,0.000,0.000,7.500,0.000,0.000,5.500,0.000,0.100
0.000,0.000,0.200,0.600,1.500,1.700,0.000,0.000,0.000,0.600
0.900,0.000,0.300,0.500,0.000,0.300,2.400,0.100,0.000,0.000
0.000,5.700,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
4.800,1.000,0.000,4.000,7.200,0.000,4.400,1.600,0.000,0.200
1.100,0.100,0.000,0.100,4.300,0.000,4.900,0.000,0.200,0.000
2.600,0.000,0.300,0.300,5.500,0.000,0.300,0.000,6.400,5.400
2.100,0.000,0.500,5.800,0.000,0.000,0.000,1.700,0.000,0.000
0.100,6.400,3.100,0.200,0.000,0.000,0.000,6.000,0.000,6.200
0.000,6.100,3.600,0.900,0.000,0.000,1.000,7.500,0.000,0.400
7.500,6.000,0.000,3.400,0.000,0.000,2.900,0.000,0.000,0.000
0.500,0.000,0.700,1.100,1.200,0.000,0.000,6.300,0.000,0.000
0.100,0.100,0.000,0.100,0.000,0.000,0.000,0.800,0.000,3.500
2.600,0.000,0.100,0.000,1.100,0.000,0.500,0.000,0.000,0.000
0.000,0.000,0.000,0.000,3.500,0.000,0.200,1.800,4.900,0.000
2.100,0.000,0.400,0.000,6.700,0.000,0.000,0.000,0.000,0.000
3.500,7.200,3.600,5.800,3.000,4.600,0.000,0.000,0.000,0.000
2.600,7.100,3.600,0.000,0.000,0.000,0.000,0.100,6.700,0.000
1.700,2.600,0.100,0.000,0.900,0.000,0.000,0.100,0.000,0.000
5.000,0.000,5.100,3.600,7.100,0.500,0.100,0.200,7.900,0.000
1.300,0.200,0.000,0.000,0.000,8.000,0.000,7.100,0.600,0.500
0.000,6.200,4.100,0.000,0.000,0.000,4.800,0.000,0.000,3.900
0.000,6.600,0.000,0.000,0.000,0.400,8.200,0.000,1.800,5.200
0.000,0.000,1.700,0.000,1.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1.300,0.000,4.600,0.400,5.400
0.000,0.100,0.000,0.000,0.200,0.000,0.000,7.700,0.000,3.000
5.900,0.000,0.000,0.600,0.100,0.000,0.000,8.500,0.000,0.000
0.000,0.000,0.000,4.300,0.000,0.000,0.000,8.300,3.600,6.700
0.000,0.000,0.200,7.100,0.000,4.400,1.800,5.300,0.000,3.700
0.000,0.000,1.000,1.400,0.000,0.000,0.000,4.200,1.500,1.300
8.200,1.900,0.700,0.100,0.400,0.300,0.000,8.400,0.100,3.900
8.200,0.000,4.800,0.000,5.700,0.000,0.000,8.100,4.000,0.800
7.900,0.000,6.400,6.800,0.000,0.400,2.300,3.700,0.000,0.200
7.800,0.800,0.200,3.700,1.700,0.000,3.100,0.800,0.000,0.000
0.200,0.000,0.000,8.500,0.200,0.000,2.200,2.900,0.400,1.700
0.000,0.500,0.000,8.500,0.000,0.000,0.000,7.300,7.500,2.300
0.900,0.100,0.000,8.900,1.700,0.300,4.500,0.000,5.500,0.400
0.100,4.100,0.000,0.000,6.300,0.000,1.300,0.000,1.000,5.600
0.000,7.300,0.000,3.400,0.000,0.000,0.000,0.000,2.900,2.600
7.500,4.300,0.000,0.000,2.700,0.400,0.000,0.100,7.400,2.900
0.100,0.000,0.400,9.500,0.000,4.600,0.000,7.600,0.000,1.500
0.300,0.100,7.400,9.500,0.000,5.400,0.500,1.300,0.000,2.000
0.200,0.000,4.700,8.200,5.100,6.400,6.100,2.800,0.000,1.100
0.000,0.500,5.100,0.000,4.000,0.000,0.000,0.000,0.000,0.100
0.200,1.000,0.500,0.000,0.600,2.300,0.000,1.500,0.300,0.100
0.100,0.000,0.000,2.100,0.000,3.000,6.100,7.200,1.800,4.100
0.800,0.000,0.200,0.000,0.000,0.900,9.500,0.000,0.000,0.400
1.200,0.000,0.100,0.000,0.000,0.600,9.400,0.800,1.100,2.200
0.000,5.400,0.000,4.200,0.000,0.000,3.500,0.700,0.500,8.800
1.500,8.700,0.400,0.000,8.100,0.000,2.100,0.000,0.000,8.500
0.000,0.000,0.000,6.000,0.000,0.100,4.600,3.400,0.000,7.600
0.200,5.300,0.000,0.000,0.200,1.900,5.900,7.600,0.000,0.300
7.400,2.300,1.900,2.700,0.500,1.300,0.000,0.000,1.300,7.100
0.100,0.000,0.800,4.500,0.400,0.000,0.000,0.000,2.200,1.500
0.000,0.500,3.100,0.000,0.200,3.100,4.800,0.000,0.700,1.100
